;Test;Delta Oz;Theta Oz;Alpha Oz;Beta Oz;Delta O1;Theta O1;Alpha O1;Beta O1;Delta PO7;Theta PO7;Alpha PO7;Beta PO7;Delta O2;Theta O2;Alpha O2;Beta O2;Delta PO8;Theta PO8;Alpha PO8;Beta PO8;Delta PO3;Theta PO3;Alpha PO3;Beta PO3;Delta PO4;Theta PO4;Alpha PO4;Beta PO4;Delta_1;Theta_1;Alpha_1;Beta_1
2S8;Resting;0.007051815;0.016425505;0.066425672;0.018701188;0.007394144;0.015663026;0.072760472;0.019362714;0.007761282;0.017366737;0.100260956;0.021455306;0.006532415;0.017187831;0.072740192;0.018603754;0.007362603;0.018752874;0.077018154;0.018962165;0.008213506;0.021796002;0.089776754;0.019943062;0.008321746;0.027472204;0.091761955;0.018684129;-7.47062;-4.82002;8.68342;-5.40286
2S9;Resting;0.006461121;0.011724852;0.048258114;0.029166849;0.006597269;0.012888837;0.065735391;0.034380716;0.007682958;0.012605553;0.081196416;0.040319368;0.00643827;0.011193178;0.059761397;0.03304979;0.004554157;0.00905398;0.065815081;0.037620951;0.008496225;0.015560234;0.095871588;0.045089729;0.006968211;0.011773341;0.087169588;0.039119907;-7.95266;-8.82254;6.24693;4.00843
2S10;Resting;0.004902422;0.007917356;0.080046051;0.009615468;0.005731072;0.008561305;0.10293231;0.011169336;0.006007837;0.009530227;0.102223751;0.010858974;0.00367738;0.006828847;0.083579386;0.009818523;0.003600011;0.006799002;0.076763783;0.010439514;0.007574516;0.010393977;0.13424268;0.013761574;0.006489689;0.009410123;0.141589089;0.013574915;-8.68667;-10.749;13.6668;-9.77067
2S11;Resting;0.027863328;0.023799624;0.018234168;0.02719102;0.029413424;0.026186167;0.020056509;0.029953058;0.033792586;0.02539606;0.020601857;0.02757741;0.024320271;0.020946629;0.017764449;0.02618924;0.025794634;0.022501235;0.022052779;0.039232193;0.040412907;0.031023166;0.02878211;0.032054064;0.033382612;0.02799204;0.027171958;0.042559657;4.66738;-1.61084;-5.28895;1.42141
2S12;Resting;0.004418553;0.014872831;0.06030568;0.007368621;0.004786827;0.015904645;0.081373179;0.00758108;0.006187199;0.018393406;0.090401207;0.007539211;0.004052579;0.016685088;0.0702938;0.00729415;0.005307016;0.01944685;0.087790311;0.006115684;0.006530442;0.02560065;0.139697875;0.009771178;0.00632842;0.029932366;0.12357158;0.010059807;-8.66819;-4.30818;11.0634;-11.5724
2S13;Resting;0.005427338;0.017296859;0.071034367;0.015301688;0.006431154;0.01855525;0.096549833;0.017792074;0.005530665;0.014935766;0.07456258;0.015090474;0.006264123;0.018720381;0.085203576;0.018073917;0.007668744;0.019049455;0.147403277;0.025937317;0.006436579;0.017616479;0.087391227;0.017272536;0.006753651;0.018708606;0.100162077;0.020138436;-8.0677;-5.6928;11.7104;-5.90345
2S1;Acuity right;0.022394151;0.022971789;0.018340647;0.03232605;0.023949275;0.024493213;0.020006941;0.038433176;0.027533679;0.025351963;0.01710816;0.039993312;0.022490353;0.018898092;0.016769984;0.035223548;0.02376278;0.020903088;0.019129716;0.051171622;0.031397332;0.031068792;0.025045587;0.047897041;0.035815872;0.032788102;0.029925856;0.060120819;2.84144;-1.64639;-5.55077;7.53305
2S2;Acuity right;0.021717031;0.048723016;0.048113289;0.035690217;0.015150561;0.041367176;0.045122436;0.036769832;0.015523367;0.035872741;0.047995919;0.044899957;0.016591203;0.038038249;0.038309167;0.034254981;0.017810762;0.034849644;0.031233178;0.032297534;0.017267518;0.033249194;0.039680874;0.03262767;0.015264175;0.030308976;0.031246957;0.028303684;-2.2544;4.67923;-0.649323;3.01899
2S3;Acuity right;0.024148076;0.039322166;0.017775874;0.021502855;0.024537352;0.042701202;0.020645888;0.021513109;0.025542717;0.045504347;0.023986992;0.023232958;0.020166963;0.032903283;0.01641644;0.01705004;0.016997156;0.028702812;0.013302847;0.014297979;0.031806278;0.059001923;0.033647371;0.036891947;0.021228333;0.037731913;0.024867193;0.021067642;0.797568;6.57441;-5.40864;-3.80377
2S4;Acuity right;0.033848352;0.049996036;0.02444413;0.021967328;0.049667932;0.061305356;0.028033763;0.025850903;0.056819885;0.06283483;0.029684361;0.028304723;0.020400212;0.02927237;0.016840368;0.016588723;0.011317786;0.02018626;0.011194486;0.014310738;0.042752615;0.051374492;0.025793958;0.022162478;0.024599986;0.033992647;0.019919718;0.018144144;6.43875;8.1255;-5.07764;-4.49032
2S5;Acuity right;0.028188593;0.055648484;0.026908221;0.031657541;0.031960267;0.050480253;0.028390844;0.034179833;0.027398629;0.03790872;0.023657964;0.033699899;0.022390963;0.037770794;0.020492997;0.030358522;0.022747837;0.029141915;0.01719651;0.026453456;0.028856308;0.036286582;0.019611668;0.033260022;0.022560788;0.03211933;0.015708336;0.028466276;2.62357;5.88069;-5.12276;1.03139
2S6;Acuity right;0.017828065;0.029258686;0.032815154;0.046307732;0.018199841;0.026776555;0.034992612;0.04937769;0.016389958;0.02370587;0.030200215;0.047831112;0.030632212;0.036944031;0.035410265;0.04286596;0.015397195;0.028577731;0.032174366;0.038385835;0.01776058;0.02422073;0.032626901;0.047588455;0.016971292;0.026260896;0.033804209;0.045948364;-1.07264;-0.257354;-2.49025;8.80821
2S7;Acuity right;0.023361037;0.034840138;0.022762183;0.037110127;0.023689087;0.03786225;0.028458511;0.057753837;0.024010564;0.029409683;0.028380518;0.068049099;0.019737127;0.02561751;0.014591063;0.029003504;0.028890377;0.020225188;0.01377688;0.028828788;0.026735329;0.042279935;0.023766834;0.040942656;0.029268557;0.033030461;0.018162505;0.025428793;2.06359;1.76731;-5.30082;6.14941
2S8;Acuity right;0.02049796;0.036122013;0.03132852;0.039901793;0.01875762;0.035527795;0.034037005;0.040588381;0.016450973;0.033150888;0.039213687;0.040056138;0.01785477;0.031097577;0.028078608;0.037329798;0.020450251;0.024055516;0.023604628;0.038325551;0.021342947;0.040252887;0.035356983;0.038936733;0.023898164;0.033729651;0.028989146;0.032719663;-0.729863;2.61806;-2.90942;4.88911
2S9;Acuity right;0.021538551;0.032184978;0.023633475;0.046892425;0.020514189;0.031154522;0.025856385;0.050740728;0.022030224;0.03041913;0.025723898;0.047131877;0.018615986;0.030090684;0.02227966;0.045632174;0.011986751;0.020695385;0.015561206;0.037624848;0.025894936;0.037748518;0.031201054;0.047725146;0.02297063;0.033533282;0.024520565;0.042431164;-0.628759;1.27243;-4.68368;8.83883
2S10;Acuity right;0.023188096;0.028093618;0.036657048;0.024403498;0.021756297;0.022675994;0.039931633;0.023485243;0.018778967;0.022244315;0.047714529;0.024307768;0.015168757;0.017285298;0.036783395;0.020393439;0.015261955;0.018271263;0.046020947;0.020603028;0.022553962;0.028996788;0.064361777;0.028436863;0.021361381;0.025724161;0.068835424;0.028349217;-0.918064;-2.79806;0.798922;-2.71492
2S11;Acuity right;0.020667074;0.040646804;0.013589432;0.017437585;0.021027776;0.040907385;0.015305476;0.022247614;0.016791848;0.02845586;0.012779334;0.025232194;0.015218628;0.026634129;0.008936615;0.014590929;0.01522009;0.023260901;0.008790038;0.018919896;0.026762134;0.040827506;0.014219842;0.022322537;0.025126577;0.027431395;0.01028258;0.017409621;-0.874273;2.01768;-7.55903;-5.26452
2S12;Acuity right;0.029249451;0.051798185;0.031815096;0.034748196;0.027597176;0.037276887;0.030373429;0.035041066;0.018737466;0.019532514;0.025187643;0.031094573;0.023896773;0.039007451;0.026027473;0.034154584;0.013945019;0.01818812;0.018002542;0.028030235;0.030276031;0.045687154;0.034300418;0.030963325;0.027830927;0.045864954;0.030318294;0.028377429;1.59204;4.39503;-3.68335;1.43501
2S13;Acuity right;0.030848364;0.043446417;0.025402739;0.029148872;0.034125267;0.039374523;0.025608976;0.031898738;0.030760624;0.038230431;0.026059813;0.031842112;0.026520244;0.042417336;0.023536783;0.02927492;0.030104868;0.042710207;0.024591728;0.032921284;0.030453889;0.036588251;0.025431727;0.030948013;0.022597599;0.032569833;0.022033341;0.029735695;4.32942;5.7797;-4.53709;0.788071
