;Subject;Test;FCz Oz;FCz O1;FCz PO8;FCz O2;FCz PO7;FCz PO3;FCz PO4;Oz O1;Oz PO8;Oz O2;Oz PO7;Oz PO3;Oz PO4;O1 PO8;O1 O2;O1 PO7;O1 PO3;O1 PO4;O2 PO8;PO7 PO8;PO3 PO8;PO4 PO8;O2 PO7;O2 PO3;O2 PO4;PO7 PO3;PO7 PO4;PO3 PO4;SCORE_1;SCORE_2;SCORE_3;SCORE_4;SCORE_5
0;S16;Resting;0.103525881;0.102775694;0.109277319;0.11927982;0.136284071;0.089772443;0.096649162;0.540260065;0.442235559;0.531007752;0.369092273;0.445236309;0.424106027;0.535633908;0.429107277;0.325456364;0.414728682;0.332833208;0.376344086;0.311827957;0.381095274;0.276069017;0.527506877;0.374593648;0.493873468;0.279444861;0.370967742;0.395473868;6.80031;9.46011;3.70585;4.03177;4.99496
0;S18;Resting;0.129782446;0.121780445;0.110527632;0.141410353;0.149537384;0.099899975;0.110902726;0.597649412;0.387846962;0.467866967;0.304076019;0.397724431;0.304576144;0.565141285;0.338084521;0.227806952;0.444236059;0.229432358;0.250062516;0.185671418;0.375968992;0.17491873;0.520755189;0.269067267;0.391097774;0.190797699;0.388847212;0.253563391;3.41901;0.104818;0.372034;-0.726129;1.62134
0;S19;Resting;0.111652913;0.107526882;0.113903476;0.116404101;0.112778195;0.086271568;0.086646662;0.606151538;0.276819205;0.606776694;0.23755939;0.34796199;0.363215804;0.423105776;0.381595399;0.181670418;0.457864466;0.242435609;0.210802701;0.141410353;0.316454114;0.150162541;0.369967492;0.245311328;0.453613403;0.131282821;0.286071518;0.223555889;-2.02172;-5.17447;-1.91729;-2.12949;-2.53608
0;S20;Resting;0.120905226;0.110027507;0.129657414;0.152788197;0.175793948;0.094648662;0.109902476;0.452363091;0.34096024;0.444236059;0.304076019;0.330582646;0.431357839;0.494748687;0.368717179;0.242060515;0.509002251;0.372093023;0.344336084;0.248687172;0.404726182;0.286946737;0.582770693;0.273943486;0.434483621;0.177794449;0.29819955;0.394848712;6.49965;4.94553;0.852441;3.1134;2.52842
0;S22;Resting;0.223805951;0.220805201;0.220930233;0.209552388;0.202050513;0.156914229;0.155538885;0.682670668;0.56364091;0.655288822;0.437484371;0.468492123;0.44536134;0.652413103;0.514753688;0.350087522;0.45823956;0.365966492;0.43635909;0.325206302;0.416354089;0.298449612;0.539009752;0.399224806;0.490122531;0.284196049;0.367091773;0.453988497;26.6503;19.5861;8.78072;9.29312;11.5388
0;S24;Resting;0.131657914;0.121405351;0.108527132;0.132783196;0.134908727;0.085646412;0.0943986;0.534508627;0.307451863;0.624781195;0.443610903;0.37971993;0.467491873;0.474743686;0.343335834;0.266316579;0.473993498;0.272443111;0.220180045;0.188422106;0.309327332;0.184171043;0.678294574;0.249312328;0.595523881;0.194673668;0.487621905;0.253063266;4.79186;1.9009;1.80508;3.50744;2.23975
0;S2;Acuity left;0.08621694;0.086799487;0.077478737;0.094023069;0.099149482;0.0844693;0.089945241;0.939531632;0.512524758;0.53652569;0.382034254;0.739018991;0.355120587;0.525224281;0.523593149;0.372363975;0.73354305;0.348479553;0.30012816;0.232902249;0.478970057;0.221484329;0.668297798;0.533146918;0.502504952;0.379471047;0.445182337;0.386112082;5.79014;13.9277;12.9793;6.41204;8.31199
0;S3;Acuity left;0.129558429;0.119538623;0.115810323;0.122334848;0.131539089;0.109402307;0.122101829;0.509612024;0.368402656;0.572760107;0.382966329;0.390539438;0.502155424;0.439123849;0.415472446;0.311779098;0.365373413;0.361295584;0.303273914;0.245135733;0.303739951;0.273797041;0.402889433;0.335197483;0.510660608;0.263311197;0.387510195;0.359431434;7.89646;6.99229;1.62883;3.82035;2.28163
0;S5;Acuity left;0.130257486;0.138180123;0.144704649;0.135500408;0.139461727;0.141442386;0.122101829;0.465687988;0.32075032;0.509495514;0.411860655;0.359431434;0.380752651;0.427472912;0.328789468;0.299079576;0.395199814;0.296283351;0.239193755;0.229989514;0.380053594;0.239892811;0.479785623;0.267156006;0.397530001;0.254223465;0.375626238;0.293953163;8.16241;3.49053;0.144892;1.36448;1.14548
0;S6;Acuity left;0.104159385;0.098916463;0.096003728;0.123033904;0.136665502;0.092508447;0.112897588;0.495630898;0.334265408;0.445997903;0.303506932;0.402539904;0.353372947;0.42409414;0.365256903;0.256553653;0.450075731;0.316905511;0.275661191;0.209250845;0.392753117;0.256903181;0.376325294;0.311779098;0.400559245;0.241174415;0.392753117;0.341255971;2.13671;2.35214;0.204796;0.575606;0.246181
0;S7;Acuity left;0.101712688;0.0956542;0.099265991;0.118024001;0.122101829;0.083420715;0.103693347;0.538855878;0.51403938;0.523826168;0.327857393;0.492019108;0.463008272;0.587673308;0.370033788;0.230921589;0.461260631;0.339974368;0.351159268;0.22707678;0.489921939;0.323779564;0.501805895;0.363276244;0.530467203;0.236048002;0.434813002;0.397413492;5.05571;8.50624;4.24152;5.27375;5.74868
0;S10;Acuity left;0.0956542;0.091343353;0.096469766;0.094489106;0.101596178;0.085517884;0.088663637;0.650122335;0.465804497;0.602003961;0.364091809;0.564487941;0.533496446;0.685075149;0.427356402;0.280554585;0.71664919;0.414307352;0.317488058;0.231271117;0.613072352;0.308516836;0.5329139;0.384247932;0.650937901;0.261097518;0.452755447;0.402889433;5.76525;11.7886;9.45374;9.83144;8.69479
0;S11;Acuity left;0.177094256;0.173831993;0.155073983;0.175929162;0.182570197;0.134218805;0.149714552;0.632995456;0.408714902;0.693813352;0.393685192;0.425259233;0.480135151;0.570895957;0.483746942;0.336479087;0.522661074;0.37702435;0.325993242;0.257835256;0.473028079;0.252708843;0.478154491;0.361878131;0.549341722;0.271932891;0.394733776;0.368286147;17.8046;13.078;6.93948;8.0742;7.69662
0;S13;Acuity left;0.107072119;0.109635326;0.115926832;0.107887685;0.113713154;0.105440988;0.108120704;0.485611092;0.334381918;0.497611558;0.282651753;0.350110684;0.398695095;0.510427589;0.423511593;0.257951765;0.461027613;0.373063032;0.330537108;0.235698474;0.442619131;0.309332401;0.469183269;0.386112082;0.646510544;0.280904113;0.519398812;0.444832809;6.29587;8.14634;3.10414;5.76392;3.81131
0;S14;Acuity left;0.098333916;0.104042875;0.094955144;0.107771176;0.104275894;0.088314109;0.090877316;0.336362577;0.169637656;0.343586159;0.265757894;0.344867762;0.391588023;0.286613072;0.262845159;0.204357451;0.384014913;0.263544215;0.145520214;0.138646161;0.188861703;0.143190027;0.30770127;0.267272515;0.388558779;0.202493301;0.283001282;0.344634743;-5.20158;-7.73523;-5.64022;-4.26843;-7.42801
0;S15;Acuity left;0.121169754;0.116858907;0.118956076;0.125946639;0.129092392;0.09949901;0.095887219;0.512058721;0.33776069;0.579051614;0.291273448;0.424443668;0.363159734;0.505534196;0.339974368;0.198065944;0.443318187;0.239892811;0.232436211;0.154607946;0.393685192;0.174764069;0.48968892;0.321565886;0.439240359;0.201444716;0.33391588;0.316672492;2.19075;-0.216675;0.538079;0.116936;0.516123
0;S16;Acuity left;0.085750903;0.091226844;0.090294769;0.094023069;0.107538157;0.087964581;0.092741466;0.518816265;0.416404521;0.436327624;0.281253641;0.403471979;0.390888967;0.563905394;0.348363043;0.226727252;0.453104975;0.312827683;0.303390423;0.221717348;0.42211348;0.269136666;0.415122917;0.304205989;0.44273564;0.214027729;0.311546079;0.331702202;-0.356335;2.00034;0.378063;0.800447;1.56647
0;S18;Acuity left;0.173132937;0.169171618;0.15204474;0.185482931;0.1875801;0.126995223;0.137131539;0.661307235;0.460095538;0.5552837;0.36782011;0.42584178;0.320167774;0.600838868;0.49539788;0.327624374;0.46720261;0.290224863;0.371315391;0.267971572;0.42595829;0.248864034;0.544564837;0.331119655;0.389257835;0.246533846;0.39589887;0.346615403;15.6199;10.9576;5.09543;3.96336;7.18034
0;S19;Acuity left;0.124198998;0.132587673;0.119189095;0.118839567;0.12000466;0.092158919;0.101013632;0.550273797;0.241873471;0.652802051;0.266806478;0.301526273;0.350693231;0.40720028;0.376092275;0.211114995;0.447862053;0.254922521;0.1838518;0.14447163;0.339042293;0.160549924;0.369917278;0.222649423;0.414074333;0.154957474;0.313526739;0.206804148;0.11564;-4.74472;-2.30267;-1.87433;-2.48193
0;S20;Acuity left;0.100897122;0.105907026;0.116625888;0.117557963;0.141558895;0.100664103;0.100081557;0.681929395;0.387160666;0.659210066;0.398928114;0.473610626;0.521728999;0.507864383;0.55714785;0.360247;0.574274729;0.45974601;0.353838984;0.306885704;0.469183269;0.302458348;0.537108237;0.414423861;0.509961552;0.324711639;0.403471979;0.446114412;10.732;14.9705;8.38977;8.53123;7.4252
0;S22;Acuity left;0.164511243;0.169870675;0.175929162;0.163928696;0.190259816;0.141442386;0.137248048;0.6248398;0.468833741;0.640335547;0.452638937;0.509145986;0.530583712;0.530583712;0.53104975;0.421530933;0.508563439;0.451240825;0.392520098;0.36211115;0.439473378;0.344285215;0.524525224;0.463940347;0.559478038;0.384946988;0.452988466;0.504485611;22.5352;21.7916;10.2821;11.5302;10.6121
0;S24;Acuity left;0.127810789;0.120470698;0.11068391;0.132005126;0.122917395;0.089013166;0.085634394;0.565536526;0.310031458;0.527787487;0.295234766;0.366421997;0.297098916;0.395199814;0.384014913;0.226377723;0.393452173;0.208551788;0.2869626;0.214610276;0.290224863;0.187114063;0.513922871;0.294302691;0.42222999;0.200163113;0.399860189;0.286380054;1.78998;-0.557319;-0.832371;-1.51294;-0.520254
